Old Man Winter Ale,4876,1173,4,57,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Brown Ale/Altbier,German Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Prairie Light,3167,1014,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Prairie Rock Brewing - Elgin,127 South Grove Avenue,Elgin,Illinois,United States,"42.0347,-88.2819",
Dark Star,3170,864,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Millrose Brewing,45 South Barrington Road,South Barrington,Illinois,United States,"42.0855,-88.1411",
Polar Ale,3497,1256,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,ThirstyBear Brewing,661 Howard Street,San Francisco,California,United States,"37.7855,-122.4",
Golden Ale,3550,22,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Ali`i Brewing,,Honolulu,Hawaii,United States,"21.3069,-157.858",
Hula Berry,3606,1277,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Trade Winds Brewing,,Wailuku,Hawaii,United States,"20.8911,-156.505",
Coconut Porter,3808,45,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Appalachian Brewing Company,50 N. Cameron St.,Harrisburg,Pennsylvania,United States,"40.2659,-76.8753",http://www.abcbrew.com
Pilsner Urquell,4311,1005,7,77,4.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Plzesk Prazdroj,U Prazdroje 7,Plze,,Czech Republic,"49.7466,13.3861",
Pale Ale,2127,1042,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Randy's Fun Hunters Brewery Restaurant and Banquet Center,841 East Milwaukee Street,Whitewater,Wisconsin,United States,"42.832,-88.714",
Barley Wine 2001,2221,608,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Green Bay Brewing,313 Dousman Street,Green Bay,Wisconsin,United States,"44.5189,-88.0196",
St. Andrews Ale,2246,98,-1,-1,4.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Belhaven Brewery,Spott Road,East Lothian,Scotland,United Kingdom,"55.997,-2.5098",
Harvest Ale 1999,2260,727,1,13,11.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,JW Lees and Co (Brewers) Ltd.,Middleton Junction,Manchester,Manchester,United Kingdom,"53.5412,-2.1734",
American Wheat,2273,1263,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Thunderhead Brewery,18 East 21st Street,Kearney,Nebraska,United States,"40.6966,-99.0815",
Haacke-Beck,2618,206,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei Beck,Am Deich 18-19,Bremen,Bremen,Germany,"53.0787,8.7901",
Edelweiss Dunkel Weissbier,2649,663,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Hofbru Kaltenhausen Salzachtal,Salzachtal Bundesstrae Nord 37,Hallein,,Austria,"47.6942,13.0784",
Oktoberfest,2874,206,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Brauerei Beck,Am Deich 18-19,Bremen,Bremen,Germany,"53.0787,8.7901",
Bullseye Bitter ESB,2896,380,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Circle V Brewing,,Indianapolis,Indiana,United States,"39.7684,-86.158",
Chapeau Mirabelle Lambic,2928,248,5,70,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brewery De Troch,Langestraat 20,Ternat,Vlaams Brabant,Belgium,"50.853,4.1649",
OktoberFish,3960,541,7,84,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Flying Fish Brewing Company,1940 Olney Avenue,Cherry Hill,New Jersey,United States,"39.9121,-74.9701",http://www.flyingfish.com/
Petite Orval,4701,169,5,72,3.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Brasserie d'Orval,Abbaye de Notre-Dame d'Orval,Villers-devant-Orval,Luxembourg,Belgium,,
Sully's Irish Stout,4854,1219,3,42,4.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Sullivan's Black Forest Brew Haus & Grill,281 Heinlein Strasse,Frankenmuth,Michigan,United States,"43.3152,-83.7314",
Southern Tier Porter,4874,1173,2,25,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Liberty Pale Ale,4922,784,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Liberty Steakhouse and Brewery,1321 Celebrity Circle,Myrtle Beach,South Carolina,United States,"33.7187,-78.8831",http://www.libertysteakhouseandbrewery.com/
NÃ¸gne Ã˜ Amber Ale,5054,923,3,33,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,NÃ¸gne Ã˜ - Det KompromisslÃ¸se Bryggeri A/S,Gamle Rygene Kraftstasjon,Grimstad,Lunde,Norway,,http://nogne-o.com/
Old Wylie's IPA,5100,1061,3,31,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Rivertowne Pour House,312 Center Rd,Monroeville,Pennsylvania,United States,"40.4465,-79.7642",http://www.myrivertowne.com/
Dundee India Pale Ale,5316,656,3,31,6.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,High Falls Brewing,445 St.Paul Street,Rochester,New York,United States,"43.1646,-77.6155",
Round Barn Summer Wheat,5389,1253,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,The Round Barn Winery & Brewery,10983 Hills Road,Baroda,Michigan,United States,"41.9211,-86.4583",http://www.roundbarnwinery.com/brewery.php
Descent Imperial Abbey Ale,5422,858,5,72,8.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Midnight Sun Brewing Co.,8111 Dimond Hook Drive,Anchorage,Alaska,United States,"61.1473,-149.844",http://www.midnightsunbrewing.com/
Back Burner Imperial Barley Wine Style Ale,5446,1173,3,35,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Scratch #19 2009 Imperial Double Expresso Oatmeal Stout,5478,1286,1,21,9.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Oatmeal Stout,British Ale,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,United States,"40.2559,-76.8715",http://www.troegs.com/
Jai Alai IPA,5724,379,3,31,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Cigar City Brewing,3924 West Spruce Street Suite A,Tampa,Florida,United States,"27.9587,-82.5093",http://cigarcitybeer.com/
Nor' Easter,5752,341,5,66,12,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Dark Strong Ale,Belgian and French Ale,Captain Lawrence Brewing Company,99 Castleton Street,Pleasantville,New York,United States,"41.126,-73.7896",http://www.captainlawrencebrewing.com/
Rapidan Brown,1015,71,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Bandana Brewery,,Mankato,Minnesota,United States,"44.1636,-93.9994",
Autumn Ale,1144,236,3,38,6.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Breckenridge Brewery,471 Kalamath Street,Denver,Colorado,United States,"39.7236,-105.001",http://www.breckbrew.com/
Benchmark Old Ale,1197,1012,1,13,9.8999996185,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Portland Brewing,2730 NW 31st Avenue,Portland,Oregon,United States,"45.5415,-122.713",
Pale Ale,1229,1238,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Taylor's Restaurant and Brewery,,San Diego,California,United States,"32.7153,-117.157",
Red Ale,1286,1180,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Sports City Cafe & Brewery,,La Jolla,California,United States,"33.8575,-117.876",
Van den Vern Grand Cru,1298,432,-1,-1,9.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,De Proef Brouwerij,Doornzelestraat 20,Lochristi-Hijfte,Oost-Vlaanderen,Belgium,"51.1159,3.8158",
Millennium Brew,1311,572,-1,-1,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,George Gale & Company,,Portsmouth,Hampshire,United Kingdom,"50.7989,-1.0912",
Stille Nacht,1365,272,-1,-1,12,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij De Dolle Brouwers,Roeselarestraat 12b,Esen,West-Vlaanderen,Belgium,"51.0281,2.9038",http://www.dedollebrouwers.be/
Genuine Irish Stout,1533,93,3,42,4.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Beamish & Crawford,South Main Street,Cork,,Ireland,"51.897,-8.4769",
Pale Ale,1624,705,3,26,5.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Ithaca Beer Company,600 Elmira Road,Ithaca,New York,United States,"42.4145,-76.5315",
Dunkel,1661,1114,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Schlobrauerei Reckendorf,Mhlweg 18,Reckendorf,Bayern,Germany,"50.0224,10.83",
Old Man Winter Warmer 2002,1734,768,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Lake Superior Brewing,2711 West Superior Street,Duluth,Minnesota,United States,"46.7611,-92.1319",
Pilsner,1861,629,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Hansa Bryggeri,Kokstaddalen 3,Bergen,,Norway,"60.2945,5.2592",
Wasatch Polygamy Porter,2102,1318,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Utah Brewers Cooperative,1763 South 300 West,Salt Lake City,Utah,United States,"40.7322,-111.9",http://www.utahbeers.com/
Raspberry Wheat,2107,1229,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,"T-Bonz Gill, Grill and Brewery",1028 Johnny Dodds Boulevard,Mount Pleasant,South Carolina,United States,"32.8091,-79.875",
Black Forest,2207,591,7,86,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Schwarzbier,German Lager,Govnor's Public House,220 North Randall Road,Lake In The Hills,Illinois,United States,"42.1779,-88.3377",
XXX Porter,2249,585,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Goose Island Beer Company - Clybourn,1800 North Clybourn Avenue,Chicago,Illinois,United States,"41.9137,-87.6543",
Harvest Ale 1998,2259,727,1,13,11.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,JW Lees and Co (Brewers) Ltd.,Middleton Junction,Manchester,Manchester,United Kingdom,"53.5412,-2.1734",
Hopyard IPA,2546,1070,3,31,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Rockyard Brewing,880 West Castleton Road,Castle Rock,Colorado,United States,"39.4091,-104.87",
Czech Out This Pils!,2690,483,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Egan Brewing,,De Pere,Wisconsin,United States,"44.4489,-88.0604",
Lump of Coal Dark Holiday Stout,104,1056,3,42,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Ridgeway Brewing,6 Chapel Close,South Stoke,Oxford,United Kingdom,"51.5462,-1.1355",
India Pale Ale,404,1142,3,26,6.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Sierra Nevada Brewing Co.,1075 East 20th Street,Chico,California,United States,"39.7246,-121.816",http://www.sierranevada.com/
Espresso Stout,422,1315,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Upstream Brewing Company at Legacy,17070 Wright Plaza,Omaha,Nebraska,United States,"41.2331,-96.1811",
Messing,592,230,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauhaus Johann Albrecht - Konstanz,Konradigasse 2,Konstanz,Baden-Wrttemberg,Germany,"47.6651,9.175",
Skibbereen Stout,739,1151,3,42,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Skagit River Brewing,404 South Third Street,Mount Vernon,Washington,United States,"48.4192,-122.335",
Farm Frog,779,704,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Issaquah Brewhouse,35-C West Sunset Way,Issaquah,Washington,United States,"47.53,-122.037",
Pilsner,937,207,-1,-1,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei C. & A. Veltins GmbH & Co.,An der Streue,Meschede,Nordrhein-Westfalen,Germany,"51.3055,8.1259",
California Dreaming,944,823,3,32,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Manayunk Brewery and Restaurant,4120 Main Street,Philadelphia,Pennsylvania,United States,"40.0236,-75.2202",http://www.manayunkbrewery.com/
Samuel Adams Cranberry Lambic,3602,157,5,70,5.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Boston Beer Company,30 Germania Street,Boston,Massachusetts,United States,"42.3144,-71.1034",http://www.samueladams.com/
Yuengling Premium Beer,3817,1388,8,95,4.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Yuengling & Son Brewing,310 Mill Creek Avenue,Pottsville,Pennsylvania,United States,"40.7,-76.1747",http://www.yuengling.com
Sunrise Weissbier,3823,1326,4,50,5.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Victory Brewing,420 Acorn Lane,Downingtown,Pennsylvania,United States,"40.0061,-75.6942",http://www.victorybeer.com
Berliner Weisse,3071,1059,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,River West Brewing,,Chicago,Illinois,United States,"41.85,-87.6501",
Delirium Tremens,4485,285,5,65,8.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Pale Strong Ale,Belgian and French Ale,Brouwerij Huyghe,Brusselse Steenweg 282,Melle,Oost-Vlaanderen,Belgium,,
Erdinger Weizen,4518,1019,11,116,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Privatbrauerei Erdinger Weissbru,Franz-Brombach-Strae 1-20,Erding,Bayern,Germany,"48.3153,11.8911",
Bad Penny,4572,113,3,38,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Big Boss Brewing Company,1249-A Wicker Drive,Raleigh,North Carolina,United States,"35.8104,-78.6179",http://www.bigbossbrewing.com
Wee Beast,1072,703,1,15,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,Scotch Ale,British Ale,Isle of Skye Brewing Company,The Pier,Isle of Skye,Scotland,United Kingdom,"56.4907,-4.2026",
Skye Strong Ale,1276,1009,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Port Brewing Company,155 Mata Way Suite 104,San Marcos,California,United States,"33.1406,-117.15",http://www.portbrewing.com/
Padre Porter,1288,731,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Karl Strauss Brewery Gardens - Sorrento Mesa,9675 Scranton Road,San Diego,California,United States,"32.8969,-117.201",
Foxy Brown,1503,603,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Great Dane Pub and Brewing #2,2980 Cahill Main,Fitchburg,Wisconsin,United States,"43.0177,-89.4232",
Oatmeal Stout,1532,586,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Goose Island Beer Company - Fulton Street,1800 West Fulton Street,Chicago,Illinois,United States,"41.8871,-87.6721",
Porter,1786,724,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Joshua Huddy's Brew Pub and Grill,,Toms River,New Jersey,United States,"39.9529,-74.201",
Pale Ale,293,1074,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Roost Brewery,200 East Campbell Avenue,Campbell,California,United States,"37.2869,-121.946",
Old Seattle Lager,667,829,8,95,4.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Maritime Pacific Brewing,1514 NW Leary Way,Seattle,Washington,United States,"47.6637,-122.377",
Whistling Pig Hefeweizen,768,526,8,95,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Fish Brewing Company & Fish Tail Brewpub,515 Jefferson Street SE,Olympia,Washington,United States,"47.0437,-122.897",http://www.fishbrewing.com/
Oatmeal Stout,4060,551,1,21,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Oatmeal Stout,British Ale,Four Peaks Brewing,1340 East Eighth Street #103,Tempe,Arizona,United States,"33.4194,-111.916",http://www.fourpeaks.com/
Batch 8000,4146,100,5,67,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,Bell's Brewery Inc.,8938 Krum Ave.,Galesburg,Michigan,United States,"42.2843,-85.4538",http://www.bellsbeer.com/
Old Leghumper Porter,4219,1255,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Thirsty Dog Brewing,529 Grant St. Suite B,Akron,Ohio,United States,"41.0689,-81.5172",http://www.thirstydog.com
Bube's Kiwi-Strawberry Wheat,4641,314,11,121,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Fruit Beer,Other Style,Bube's Brewery,102 North Market Street,Mount Joy,Pennsylvania,United States,"40.1119,-76.5031",http://www.bubesbrewery.com
Redbridge,4953,44,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,"38.5983,-90.209",http://www.anheuser-busch.com/
Climax Extra Special Bitter Ale,5202,384,1,5,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Extra Special Bitter,British Ale,Climax Brewing Copmany,112 Valley Road,Roselle Park,New Jersey,United States,"40.6598,-74.283",http://www.climaxbrewing.com/
Climax Doppel Bock,5208,384,7,92,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Doppelbock,German Lager,Climax Brewing Copmany,112 Valley Road,Roselle Park,New Jersey,United States,"40.6598,-74.283",http://www.climaxbrewing.com/
50 CAT IPA,5642,1328,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Vintage 50 Restaurant and Brew Lounge,50 Catoctin Ct. NE #100,Leesburg,Virginia,United States,"39.1126,-77.5537",http://www.vintage50.com/
Abbaye de Saint-Martin Triple,5661,171,5,72,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Brasserie de Brunehaut,Rue de Panneries 17,Brunehaut,Hainaut,Belgium,"50.5109,3.3883",http://www.brunehaut.com/
Old Style,3093,565,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,G. Heileman Brewing,,La Crosse,Wisconsin,United States,"43.8014,-91.2396",
Saaz Pilsner,3383,912,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Niagara Falls Brewing,6863 Lundy's Lane,Niagara Falls,Ontario,Canada,"43.0893,-79.11",
Big Bertha Brown,3446,1276,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Top of the Hill Restaurant and Brewery,101 East Franklin Street,Chapel Hill,North Carolina,United States,"35.9132,-79.0558",
Amber,3680,1283,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Triple Rock Brewery,1920 Shattuck Avenue,Berkeley,California,United States,"37.8734,-122.269",
Bavarian Lager,3752,1286,8,95,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,United States,"40.2559,-76.8715",http://www.troegs.com/
Abbey Roade Belgian Ale,3797,45,5,72,6.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Appalachian Brewing Company,50 N. Cameron St.,Harrisburg,Pennsylvania,United States,"40.2659,-76.8753",http://www.abcbrew.com
Double D IPA,3848,960,3,32,8.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Otto's Pub and Brewery,2105 N. Atherton St.,State College,Pennsylvania,United States,"40.8098,-77.9101",http://www.ottospubandbrewery.com/index.php
Caber Tossing Scottish Ale,2048,552,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Fox River Brewing #1,1501 Arboretum Drive,Oshkosh,Wisconsin,United States,"44.0342,-88.5608",
Big Daddy Brown,2065,808,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Mad Anthony Brewing,2002 Broadway,Fort Wayne,Indiana,United States,"41.0677,-85.1524",
Schwarzbier,2096,941,7,86,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Schwarzbier,German Lager,Old Hat Brewery,114 North Main Street,Lawton,Michigan,United States,"42.1682,-85.8497",
Prohibition Porter,2523,340,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Capitol City Brewing #4,2700 South Quincy Street,Arlington,Virginia,United States,"38.8411,-77.0869",
Horndean Special Bitter / HSB,1779,572,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,George Gale & Company,,Portsmouth,Hampshire,United Kingdom,"50.7989,-1.0912",
