beer_id,brewery_id,beer_name,beer_style,beer_abv
17767,168,Lion Pale Double Bock,Euro Pale Lager,5.1
17768,1549,William's Small Beer,English Brown Ale,4.8
17769,1549,16th Anniversary ESB,Extra Special / Strong Bitter (ESB),6.2
17770,786,Point Cascade Pale Ale,American Pale Ale (APA),5.4
17771,1549,Peligrosa Red,American Amber / Red Ale,6.5
17772,9663,Birra Dreher,Euro Pale Lager,4.7
17773,1784,Mocha Vanilla Stout,American Stout,5.6
17774,9030,HG Brown Ale,English Brown Ale,
17775,9030,HG India Pale Ale,American IPA,
17776,9030,HG Wheat,American Pale Wheat Ale,
17777,160,White Wych,English Bitter,4.0
17778,4013,Hanging Lake Honey Ale,American Blonde Ale,
17779,4013,No Name Nut Brown Ale,English Brown Ale,
17780,4013,Heartlake Dubbel,Dubbel,
17781,4013,Zephyr Weizen,Hefeweizen,
17782,137,Sea Dog Summer Ale,American Pale Wheat Ale,4.4
17783,8468,Lidskoye Knyaz Gedemin,American Adjunct Lager,4.2
17784,1426,Dvoynoye Zolotoye Ekstra,Euro Strong Lager,7.0
17785,1619,Halfmoon IPA,American IPA,6.2
17787,1422,The Cat Ice,American Adjunct Lager,5.9
17788,986,RailYard 4000,Märzen / Oktoberfest,7.0
17789,3415,Bee's Endeavour,English Pale Ale,4.8
17790,26,Precious,Oatmeal Stout,6.5
17791,433,Molson Dry Cold Shots,American Adjunct Lager,6.55
17792,433,Calgary Export Beer,American Adjunct Lager,5.0
17793,345,Victory Dark Mild,English Dark Mild Ale,3.5
17794,1635,Chelsea Porter Of Authority,American Porter,
17795,766,Heartland Brewery Indy 500 Pale Ale,American Pale Ale (APA),5.75
17796,7944,Ivanhoe,English Pale Ale,5.2
17797,412,Kulmbacher Edelherb Premium Pils,German Pilsener,4.9
17799,2097,Kuhnhenn Hefeweiss,Hefeweizen,5.0
17800,1742,Favorit Tyemnoye,Munich Dunkel Lager,5.5
17802,2470,Ringneck Pale Ale,American Pale Ale (APA),
17803,2470,Ringneck Chesnut Brown Ale,English Brown Ale,
17804,2470,Ringneck FOTB Barley Wine,American Barleywine,
17805,2470,Old 21 Imperial IPA,American Double / Imperial IPA,9.5
17806,2470,Ringneck Big Woody Lager,American Adjunct Lager,5.2
17807,2470,Ringneck Chief's Rye Ale,Rye Beer,6.6
17808,73,Great Lakes Grand Cru,Belgian Strong Pale Ale,7.0
17809,486,White Ale,Witbier,
17810,675,Adriaen Brouwer Audenaerds Bruyn,Flanders Oud Bruin,5.0
17811,180,Spring - Brugs Lentebier,Belgian Strong Pale Ale,7.0
17812,986,Stout,American Stout,
17813,986,Pilsner,Euro Pale Lager,
17814,601,Obolon 2000,Euro Strong Lager,8.0
17815,986,B3K Schwarz Bier,Schwarzbier,
17816,293,Bass Export,English Pale Ale,4.4
17817,412,Kulmbacher Lager Hell,Munich Helles Lager,4.9
17818,1499,Carolina Summer IPA,American IPA,
17819,130,Sweaty Betty Blonde,American Pale Wheat Ale,5.9
17820,587,Ponytail Pale Ale,American Pale Ale (APA),5.4
17821,587,Best Bitter,English Bitter,3.8
17822,211,Blackdogg Oatmeal Stout,Oatmeal Stout,3.7
17823,2476,'55' Lager,American Pale Lager,5.0
17824,597,Marietta Brewing Imperial Pale Ale,American IPA,
17825,3818,IS Imperial Stout,Russian Imperial Stout,10.5
17826,2943,Roggen,Roggenbier,
17827,3748,Angélus Blonde,Belgian Strong Pale Ale,7.0
17828,3748,Angélus Brune,Belgian Strong Dark Ale,7.0
17834,3461,Bière Du Mont Saint-Aubert,Belgian Strong Pale Ale,8.0
17835,9674,Pilsener,German Pilsener,5.0
17836,9674,Weizen,Hefeweizen,5.0
17837,9672,India Pale Ale,American IPA,5.0
17838,2423,Red Zone Lager,American Amber / Red Lager,
17839,2423,Hard Ball Dark,Munich Dunkel Lager,
17840,4013,Red Mountain Extra Special Bitter,Extra Special / Strong Bitter (ESB),
17841,754,Golden Fleece Maibock,Maibock / Helles Bock,8.5
17842,1042,California Common,California Common / Steam Beer,
17843,2470,Ringneck Dunkel Weizen,Dunkelweizen,5.2
17844,2470,Ringneck Big Horn Bock,Bock,
17845,668,Blueberry Ale,Fruit / Vegetable Beer,5.0
17846,365,Pike Amber Weisse,Hefeweizen,
17847,210,Mayfly Bock,Bock,
17848,1548,Raspberry Imperial Stout,Fruit / Vegetable Beer,
17849,1924,Sawtooth,Witbier,5.5
17850,1494,Thor's Thunder,Russian Imperial Stout,8.3
17851,1141,Porter Fume,American Porter,
17852,1140,Oliver's Biere De Garde,Bière de Garde,5.4
17853,1141,MonKriek,Fruit / Vegetable Beer,
17854,9672,Alt,Altbier,5.0
17856,477,Willimantic Carrier's Credo Cream Ale,Cream Ale,5.0
17857,48,Sangano Ambree,American Amber / Red Ale,6.0
17858,2891,Karlsberg Black Baron,Schwarzbier,4.9
17859,10991,Christian Moerlein Select Light,Light Lager,
17860,123,Dorado Cerveza Lager,American Adjunct Lager,
17861,9193,Kristorg,Euro Pale Lager,3.0
17862,1127,Mai Bock,Maibock / Helles Bock,
17863,2312,Tenaya Creek Pale Ale,American Pale Ale (APA),
17864,2312,Tenaya Creek Centennial Lager,American Pale Lager,
17865,2312,Tenaya Creek Dunkle Weisse,Dunkelweizen,
17867,587,Long Valley Nut Brown Ale,English Brown Ale,4.8
17868,3185,Bootblack's Extra Stout,Foreign / Export Stout,6.9
17870,9126,Heifer Weissen,Hefeweizen,5.5
17871,9126,St. Cuthbert's Duck Saison,Saison / Farmhouse Ale,6.0
17872,9126,Distorter,American Porter,6.0
17874,9700,Muttley's Pit Stop,English Bitter,4.0
17875,225,Graduation Ale,American Pale Ale (APA),5.5
17877,1872,Maibock,Maibock / Helles Bock,
17878,3042,Springbock,Bock,5.0
17879,507,Mestreechs Aajt (US - Non-Saccharin Version),Flanders Oud Bruin,5.0
17880,1690,Dr. Dremo's Apple Beer,Fruit / Vegetable Beer,
17881,1177,Bug Dope Kolsch,Kölsch,4.5
17882,1912,Orange Blossom Cream Ale,Cream Ale,5.4
17883,5062,Late Hopped Blonde Ale,American Blonde Ale,4.5
17884,866,90 Glengarry Shilling Ale,Scottish Ale,
17885,4028,Neustadt 10w30,English Brown Ale,5.5
17886,3760,Mill Street Organic Pilsener,Czech Pilsener,
17887,866,Entire Butt Porter,American Porter,
17888,6,Ambiorix Dubbel,Dubbel,8.0
17889,6561,Oyster Stout,English Stout,4.5
17890,45,Brooklyn Scorcher,American Pale Ale (APA),
17891,3042,ESB,Extra Special / Strong Bitter (ESB),5.9
17892,6099,Schonbrunner Burggraf Dunkel,Munich Dunkel Lager,5.5
17893,4087,Spendrups Röd Lager,Euro Dark Lager,5.2
17894,264,Karhu A (IV A),Euro Pale Lager,5.3
17895,236,O.B. Blonde,Kölsch,4.5
17898,236,Menemsha Mild,English Dark Mild Ale,4.0
17900,9629,Short's Huma-Lupa-Licious IPA,American IPA,6.9
17901,6169,Weissbier,Hefeweizen,5.2
17903,3553,Karuizawa Wild Forest,American Pale Wheat Ale,4.5
17904,3553,Karuizawa Kogen Alt,Altbier,5.0
17905,1923,Uerige Weizen,Hefeweizen,4.7
17906,565,Michigan Brewing Frog Island Cream Ale,Cream Ale,
17907,9718,Crow Valley Bitter,English Bitter,4.5
17908,866,Dogsbody,English Pale Ale,3.5
17909,9629,Short's Chocolate Wheat,American Porter,5.4
17910,9629,Short's Nicie Spicie,Herbed / Spiced Beer,5.2
17911,1926,X.O. Tripplebock,Bock,12.5
17912,1092,Kelly's Oatmeal Stout,Oatmeal Stout,
17913,3,Abita Select Belgian Saison,Saison / Farmhouse Ale,
17914,1056,Double IPA,American Double / Imperial IPA,6.8
17915,1056,Capitol Premium Pale Ale,American Pale Ale (APA),5.2
17916,3938,Elysian Dunkle Weisse,Dunkelweizen,
17917,932,Hale's Kölsch,Kölsch,4.5
17918,9536,Mountain Crest Classic Lager,American Adjunct Lager,5.5
17919,1901,Fondelblonde,American Blonde Ale,
17920,1199,Founders Organic Pale Ale,American Pale Ale (APA),
17921,1749,Weissbier,Hefeweizen,5.0
17922,1912,Vanilla Stout,American Stout,
17923,1910,Scottish Brown Ale,Scottish Ale,
17924,3441,Zagreb Pills,Czech Pilsener,5.0
17925,3441,Sommerzeit Hefe Weizen,Hefeweizen,4.5
17926,1818,Honey Wheat,American Pale Wheat Ale,
17927,1818,Pale Ale,American Pale Ale (APA),
17928,1818,Red Ale,American Amber / Red Ale,
17929,1818,Sid's Stout,Irish Dry Stout,
17930,4437,Oatmeal Stout,Oatmeal Stout,
17931,4087,Spendrups Fifty Fifty,Black & Tan,4.6
17932,10523,Wisby Pils,German Pilsener,5.0
17934,3441,Oktoberfest Bier,Märzen / Oktoberfest,6.0
17937,3441,Okauchee Scotchie Ale,Scotch Ale / Wee Heavy,7.5
17939,3441,Noch Einmal Dunkel,Munich Dunkel Lager,5.0
17943,3441,Millennium Tripel,Tripel,9.5
17945,3441,Hops And Glory American Ale,American Pale Ale (APA),5.0
17948,3441,Hop Harvest Ale,American IPA,6.0
17950,3441,Einhorn Bock,Bock,6.5
17951,3441,Delafield Export,Dortmunder / Export Lager,6.0
17952,3441,Pewaukee Porter,American Porter,6.0
17953,3441,Delafield Amber,American Amber / Red Ale,4.5
17955,3441,Doctors Hop Tonic,English Dark Mild Ale,3.0
17956,2936,Rich's Grand Cru,Belgian Strong Pale Ale,
17960,2936,Blonde Bock,Maibock / Helles Bock,
17964,2936,Rebellion Rye,Rye Beer,
17967,5318,Port's Czech Pils,Czech Pilsener,5.0
17968,47,Donkere 8° Duivel 1883,Belgian Strong Dark Ale,8.0
17969,2042,SFH (So Fn Hoppy),American Double / Imperial IPA,
17970,5947,Klett-Bräu Pils,German Pilsener,4.9
17971,2545,Hogshead English Bitter,English Bitter,
17974,4410,Back Street Rita Red Ale,American Amber / Red Ale,
17975,1550,Red Rooster ESB,Extra Special / Strong Bitter (ESB),
17977,3042,Picadilly Ale,English Bitter,4.3
17979,7253,Pinochle Pale Ale,American Pale Ale (APA),
17980,7253,Multnomah Village Golden,American Blonde Ale,
17981,9726,Blanche Des Trois-Rivières,Witbier,5.0
17982,292,Kirin Tanrei,Happoshu,5.0
17984,63,Twilight Ale,American Blonde Ale,5.0
17985,1183,Scottish Ale,Scottish Ale,
17986,4375,Honey Thistle Wit,American Pale Wheat Ale,4.8
17987,4375,Dungarvon Irish Red Ale,Irish Red Ale,5.0
17988,4375,Palliser Porter,American Porter,5.8
17989,2470,Ringneck Extra Bitter Special Bitter,Extra Special / Strong Bitter (ESB),
17990,865,Natsunama,Happoshu,
17991,3469,Buckwheat Ale,Fruit / Vegetable Beer,2.9
17992,4442,Wheat Beer,Hefeweizen,
17993,4442,Classic Light Lager,Czech Pilsener,
17994,4442,Classic Dark Lager,Euro Dark Lager,
17995,4442,Bock,Bock,
17996,4442,Banana Beer,Fruit / Vegetable Beer,
17997,4442,Champagne Beer,Bière de Champagne / Bière Brut,
17998,1457,Arbor Brewing Brasserie Greff Kriek,Lambic - Fruit,
17999,2943,Maibock,Maibock / Helles Bock,
18000,48,Wilson Mild Stout,Milk / Sweet Stout,5.2
18001,641,Verhaege Kriek (Kriekenbier),Flanders Red Ale,5.1
18002,658,St. George Dragonslayer,American Pale Ale (APA),5.0
18003,3441,Train Wreck Of Flavor,American Barleywine,12.0
18004,3469,White Crane Ale (Rogue's Oregon Golden Ale),American Amber / Red Ale,5.0
18006,918,Love Handles Low Carb Ale,American Pale Ale (APA),5.0
18008,9570,Sir Walter Raleigh,Munich Helles Lager,
18009,4477,Gösser Spezial,Euro Pale Lager,5.7
18010,3800,Murauer Märzen,Märzen / Oktoberfest,
18011,10960,Christmas Ale,Winter Warmer,7.3
18012,2383,Coopers Cave Pale Ale,American Pale Ale (APA),
18013,9741,Ofen,Euro Pale Lager,4.8
18014,3073,Hop Juice Double IPA,American Double / Imperial IPA,9.4
18015,5316,"""Double Wrecked Wreck"" IPA",American Pale Ale (APA),
18016,1001,Prodigy Porter,American Porter,
18017,9733,Fuki No Tou Pilsener,German Pilsener,
18018,9733,Champignon Ale,Fruit / Vegetable Beer,5.0
18019,9733,Mugibiori,American Pale Wheat Ale,
18020,1475,Belgian Wit,Witbier,
18021,9629,Short's The Soft Parade,Fruit / Vegetable Beer,9.0
18022,2113,West Coast Wheat,American Pale Wheat Ale,6.0
18023,2097,Kuhnhenn Coffee Rauch,Smoked Beer,5.0
18024,1341,Bitting's Black Magic,Schwarzbier,4.8
18025,3991,St. Peters Festival Ale,English Pale Ale,5.0
18026,9745,Bug Ocean Altbier,Altbier,4.4
18027,2556,Sunshine Coast Robinsons Extra Stout,English Stout,5.8
18029,9746,Paddys Amber Ale,English Pale Ale,
18030,9746,Paddys Chocolate Porter,American Porter,
18031,9746,Paddys Pilsner,Czech Pilsener,
18032,2479,Original,American Adjunct Lager,5.0
18033,2479,Bohemia Escura,Schwarzbier,5.0
18034,2479,Bohemia Weiss,Hefeweizen,
18035,9749,Bondi Blonde Natural Ale,American Blonde Ale,5.0
18036,9749,Bondi Red Natural Ale,English Pale Ale,5.0
18037,3715,Nova Schin Pilsen,American Adjunct Lager,4.7
18038,2480,Kaiser Summer,American Adjunct Lager,
18039,1143,Raconteuse (Blonde),American Blonde Ale,
18040,1143,Nuit Blanche (Wheat),American Pale Wheat Ale,
18041,1143,Frousse (Red Ale Brewed With Star Anise),Herbed / Spiced Beer,
18042,1143,Criminelle (Cream Ale),Cream Ale,
18043,1143,Tenebreuse (Stout),American Stout,
18044,3725,IPA,American IPA,
18046,3725,Blonde,American Blonde Ale,
18047,3717,Stout,American Stout,
18048,4992,Slaapmutske Winterbier,Belgian Dark Ale,6.0
18050,8630,Quay Street Pale Ale,American Pale Ale (APA),
18052,9374,Svyturys Ekstra,Euro Pale Lager,5.2
18053,9750,American Wheat,American Pale Wheat Ale,5.0
18054,1853,Target IPA,English India Pale Ale (IPA),7.0
18055,9045,Dunkel,Munich Dunkel Lager,
18057,380,Ch'ti Brune,Bière de Garde,6.4
18058,380,Ch'ti Cuvée De Noël Blonde,Saison / Farmhouse Ale,7.5
18059,380,Ch'ti Cuvée De Noël Brune,Saison / Farmhouse Ale,7.5
18064,380,Ch'ti Blanche,Witbier,4.5
18065,2470,Ringneck Felonious Funk Belgian Wit,Witbier,
18067,4173,Cruzcampo Pilsener,German Pilsener,4.8
18068,997,Brewer's Art The Lord Cicada,English Brown Ale,5.1
18069,7776,Westheimer Märzen,Märzen / Oktoberfest,
18070,292,Kirin Hojun,English Bitter,5.5
18071,2436,Extra Special Bitter,Extra Special / Strong Bitter (ESB),6.2
18072,2078,Buffalo Tooth's Old Ale,Old Ale,
18074,2078,Jackalope Canyon Ale,American Pale Wheat Ale,
18075,2078,Pale Face Summer Wheat Beer,Hefeweizen,
18077,2078,Crazy Jackass Ale,Roggenbier,6.0
18078,2078,St. Nick's Weizenbock,Weizenbock,6.8
18079,2078,Chipotle Porter,Fruit / Vegetable Beer,5.6
18080,2078,Road Kill Barleywine Style Ale,American Barleywine,
18081,2078,Boot Hill Brown Ale,English Brown Ale,
18082,2078,Iron Horse Lager,Schwarzbier,5.0
18083,2078,Helles Out Of Dodge,Munich Helles Lager,
18088,2321,Craftsman Mild Ale,English Dark Mild Ale,3.4
18091,7536,Three Nuns Ale,American Pale Ale (APA),4.5
18092,5892,Indian Peaks Pale Ale,American Pale Ale (APA),
18093,385,Arctic Devil Barley Wine,English Barleywine,13.2
18094,5892,Old Elk Brown Ale,English Brown Ale,
18095,5892,Big Horn Bitter,English Bitter,
18116,1926,Boomerang Lager,American Pale Lager,3.9
18117,1926,Bohemian Pilsner,German Pilsener,
18118,1926,Dunkel,Munich Dunkel Lager,
18120,1926,Big Red Bock,Bock,6.5
18121,1926,Bock Of The Bat,Maibock / Helles Bock,
18122,1926,Doppelbock,Doppelbock,8.1
18124,641,Vera Pils,Czech Pilsener,4.7
18125,641,Cambrinus,Belgian Pale Ale,5.1
18126,641,Lierse Caves,Flanders Red Ale,5.5
18132,48,Sparta Pils,Czech Pilsener,5.0
18133,2556,Sunshine Coast Robinsons Old Dark Ale,English Dark Mild Ale,4.6
18134,9746,Paddys American Pale Ale,English Pale Ale,5.3
18135,1550,Mother Martha's Kölsch-style Ale,Kölsch,5.3
18136,1550,Rock Creek Pale Ale,American Pale Ale (APA),5.8
18137,4983,Jaywalker Imperial Stout,Russian Imperial Stout,11.4
18138,3516,Leroy Stout,Milk / Sweet Stout,5.0
18140,3516,Sas Pils,Czech Pilsener,4.7
18141,3516,Katje Speciaal,Belgian Pale Ale,5.0
18142,3516,Leroy Paulus,Flanders Red Ale,5.0
18143,3516,Yperman,Belgian Pale Ale,5.5
18145,3516,Kerelsbier Licht,Belgian Pale Ale,6.4
18148,3516,Christmas Leroy,Belgian Dark Ale,6.8
18153,680,Bison American Wheat,American Pale Wheat Ale,
18154,680,Darkhorse Brown Ale,English Brown Ale,
18155,680,Land Run Lager,American Adjunct Lager,
18156,680,Rock Island Rail Ale,American Amber / Red Ale,
18157,680,High Plains Porter,American Porter,
18159,9730,L'Abbatiale De Saint Amande Blonde,Saison / Farmhouse Ale,7.0
18160,1866,Southend Blonde Light,American Blonde Ale,3.5
18161,1866,Southend Blonde,Munich Helles Lager,5.0
18162,1866,Ironman Wheat,American Pale Wheat Ale,4.0
18163,1866,Railroad Red,American Amber / Red Ale,4.6
18166,1866,Downtown Brown Ale,English Brown Ale,5.7
18167,1866,Powerhouse Pale Ale,American Pale Ale (APA),5.9
18171,1866,Almond Stout,American Stout,
18172,1866,Scottish Ale,Scottish Ale,
18174,9734,Amber Ale,American Amber / Red Ale,5.0
18175,9734,Blueberry Fruit Ale,Fruit / Vegetable Beer,5.0
18176,4832,Nut Brown,English Brown Ale,
18177,4832,Jewish Rye Beer,Rye Beer,
18178,9734,Pale Ale,English Pale Ale,5.0
18179,9734,Dark Ale,English Brown Ale,5.0
18180,1550,Heartland American Wheat,American Pale Wheat Ale,5.3
18181,132,Glen (15th Anniversary),American Amber / Red Ale,
18182,264,Koff IV B (Extra Strong Beer),Euro Strong Lager,7.5
18183,560,Saku Tume,Doppelbock,6.7
18185,4102,Hartwall Legenda III,Light Lager,4.5
18187,1349,A. Le Coq Double Bock,Doppelbock,7.0
18188,4102,Hartwall Roggenbier,Roggenbier,
18189,2248,Imperial Stout,Russian Imperial Stout,7.5
18190,9673,Weizen,Hefeweizen,5.5
18191,9673,Tokachi Lager,Japanese Rice Lager,5.0
18192,9673,Hasukappu Tokachi,Fruit / Vegetable Beer,5.5
18197,1636,Irish Red,Irish Red Ale,5.0
18198,392,Heresy,Russian Imperial Stout,8.0
18199,392,Insanity,English Barleywine,11.1
18200,10097,Harpoon Scotch Style Ale (100 Barrel Series #06),Scotch Ale / Wee Heavy,6.9
18201,5318,Mo' Betta Bretta,American Wild Ale,6.3
18203,14,American Red Ale,American Amber / Red Ale,4.5
18206,3753,Bavarian Helles,Munich Helles Lager,4.0
18207,764,Blue Point Blueberry,Fruit / Vegetable Beer,4.6
18208,3753,Munich Mild Dark,Munich Dunkel Lager,5.0
18209,1060,Hazel Dell IPA,American IPA,
18210,560,Presidendi 10,Euro Strong Lager,10.0
18211,4709,Klosterbräu,American Pale Wheat Ale,
18212,1060,Hazel Dell Honey Ale,American Blonde Ale,
18213,621,Tinkoff S Dymkom (Rauchhbier),Rauchbier,4.0
18214,2248,Scotch Ale,Scotch Ale / Wee Heavy,7.0
18215,6099,Urbock Dunkel,Munich Dunkel Lager,7.5
18216,1390,Old Chap,English Pale Ale,4.2
18218,1106,Grizzly Peak Poolside Lager,American Adjunct Lager,
18219,6624,Marburger Doppelbock,Doppelbock,8.2
18220,8798,Finian's Irish Stout,Irish Dry Stout,
18221,9761,Lammin Sahtia,Sahti,7.5
18222,9761,Käki-katajaolut,Fruit / Vegetable Beer,4.5
18225,9762,Finlandia Sahti,Sahti,8.0
18226,9762,Finlandia Strong Sahti,Sahti,10.0
18228,3445,Ice Storm,Scotch Ale / Wee Heavy,8.5
18229,780,Nut Brown Ale,English Brown Ale,5.0
18230,2274,Imperial Ice Axxxe,American Double / Imperial IPA,
18231,9673,Brown Ale,English Brown Ale,5.0
18232,6983,Helles,Munich Helles Lager,5.6
18233,721,Carlsberg Export,Euro Pale Lager,5.0
18234,2248,Stout Miel Sarrasin Et Avoine,American Stout,6.1
18236,2248,Blanche Au Miel De Bleuets,Fruit / Vegetable Beer,5.5
18239,2248,Blonde Limes Et Gingembre,Herbed / Spiced Beer,5.0
18240,2248,Pale Ale Limes Et Framboises,Fruit / Vegetable Beer,5.0
18241,2248,Blonde Forte Au Miel Et Bleuets,Fruit / Vegetable Beer,6.8
18242,2248,Pale Ale Anglaise,American Pale Ale (APA),6.3
18243,2248,Ambree Aux Piments Forts,Herbed / Spiced Beer,4.5
18245,2248,Cuivree Cream Ale,Cream Ale,4.5
18246,2248,Bock,Bock,5.0
18247,2248,Rousse Au Chanvre Bio,Herbed / Spiced Beer,5.0
18248,2248,Rousse Forte Aux Fruits (8 Mois D'age),Flanders Red Ale,8.5
18251,2248,Vin D'Orge,English Barleywine,10.5
18252,2248,Russian Imperial Stout (8 Mois D'Age),Russian Imperial Stout,9.0
18253,2248,Stout Aux Mures,American Stout,5.0
18254,2248,Stout Double Chocolat,American Stout,5.0
18255,2248,Blanche Aux Mures,Witbier,5.0
18257,2248,Blonde St. Sauveur,American Blonde Ale,5.0
18260,2248,Rougette (Red Ale),Irish Red Ale,5.0
18261,2248,Riveraine D'Hiver (Double Bock),Doppelbock,7.5
18262,2248,Riveraine D'ete (Blanche Framboises),Fruit / Vegetable Beer,5.0
18263,2248,La Corriveau (Brune Epicee),Herbed / Spiced Beer,5.0
18264,2248,La Grand Duc (Rousse Au Seigle),Euro Dark Lager,5.0
18266,2298,Firebrand Great British Beer,English Bitter,5.0
18267,1144,Lager (Blonde),Czech Pilsener,
18268,1144,Blanche,Witbier,5.0
18269,1144,Marzen,Märzen / Oktoberfest,
18270,1144,Pale Ale,American Pale Ale (APA),
18271,1144,L'Abysse Cornue,Belgian Strong Dark Ale,7.2
18272,1141,Dernière Volonté,Belgian Pale Ale,6.5
18273,1141,Danse Macabre Triple,Tripel,8.5
18274,3079,IPA,American IPA,
18275,1586,Alpine Bohemian Pilsner,German Pilsener,
18276,1550,Ballston Brown,English Brown Ale,5.5
18277,9558,Brown's Imperial Stout,Russian Imperial Stout,8.5
18278,9558,St. Andrews Foundation Scottish Ale,Scottish Ale,3.75
18279,7088,Sternquell Pils,German Pilsener,4.9
18280,713,Yanjing 12º Premium Extra,American Adjunct Lager,5.5
18281,9770,Hopping Mad Brewery Wheat,American Pale Wheat Ale,5.0
18282,9746,Paddys Scottish Ale,Scotch Ale / Wee Heavy,6.5
18283,1480,Matilda Bay Bohemian Pilsner,Czech Pilsener,4.7
18284,9746,Paddys Wheat Beer,American Pale Wheat Ale,
18285,9031,Nelson Bays Exclamator Nelson Doppelbock,Doppelbock,7.3
